sorting_id,contact,site_name,country,state_region,latitude,longitude,sampling_date,protocol,lfmc_value,species_collected,species_functional_type,landcover,elevation,random_split,spatial_split
96833,Jolly,COPL_Hidalgo_TX,USA,Texas,26.18694444,-98.38166667,2021-01-15,23,175.0,Urochloa maxima,Grass,Tree cover,38,train,test
96834,Jolly,COPL_Hidalgo_TX,USA,Texas,26.18694444,-98.38166667,2021-01-15,23,166.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,38,train,test
96835,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-05-15,23,72.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96836,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-05-15,23,168.0,Condalia hookeri,Tree,Tree cover,84,train,train
96837,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-05-15,23,177.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96838,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-05-15,23,136.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96839,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-05-15,23,85.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96840,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-06-15,23,198.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96841,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-06-15,23,197.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96842,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-06-15,23,227.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96843,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-06-15,23,140.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96844,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-06-15,23,190.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96845,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-09-15,23,146.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96846,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-09-15,23,56.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96847,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-09-15,23,117.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96848,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-09-15,23,87.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96849,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-10-20,23,213.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96850,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-10-20,23,191.0,Condalia hookeri,Tree,Tree cover,84,test,train
96851,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-10-20,23,299.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96852,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-10-20,23,137.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96853,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-10-20,23,160.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96854,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-11-16,23,114.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96855,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-11-16,23,153.0,Condalia hookeri,Tree,Tree cover,84,train,train
96856,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-11-16,23,135.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96857,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-11-16,23,106.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96858,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-11-16,23,108.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96859,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-12-14,23,136.0,Condalia hookeri,Tree,Tree cover,84,train,train
96860,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-12-14,23,106.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96861,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-12-14,23,110.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96862,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2017-12-14,23,100.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96863,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-01-15,23,159.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96864,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-01-15,23,157.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96865,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-01-15,23,148.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96866,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-01-15,23,120.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96867,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-02-15,23,201.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96868,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-02-15,23,135.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96869,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-02-15,23,144.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96870,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-02-15,23,130.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96871,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-03-15,23,122.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96872,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-03-15,23,174.0,Condalia hookeri,Tree,Tree cover,84,train,train
96873,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-03-15,23,280.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96874,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-03-15,23,243.0,Prosopis glandulosa,Tree,Tree cover,84,test,train
96875,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-03-15,23,140.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96876,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-04-19,23,100.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96877,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-04-19,23,193.0,Condalia hookeri,Tree,Tree cover,84,test,train
96878,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-04-19,23,221.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96879,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-04-19,23,156.0,Prosopis glandulosa,Tree,Tree cover,84,test,train
96880,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-04-19,23,93.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96881,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-05-18,23,82.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96882,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-05-18,23,182.0,Condalia hookeri,Tree,Tree cover,84,test,train
96883,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-05-18,23,140.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96884,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-05-18,23,144.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96885,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-05-18,23,121.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96886,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-06-15,23,206.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96887,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-06-15,23,204.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96888,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-06-15,23,201.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96889,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-06-15,23,163.0,Prosopis glandulosa,Tree,Tree cover,84,test,train
96890,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-06-15,23,159.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96891,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-08-15,23,108.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96892,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-08-15,23,157.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96893,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-08-15,23,206.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96894,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-08-15,23,130.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96895,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-08-15,23,86.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96896,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-09-15,23,307.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96897,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-09-15,23,206.0,Condalia hookeri,Tree,Tree cover,84,train,train
96898,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-09-15,23,257.0,Pennisetum ciliare,Grass,Tree cover,84,test,train
96899,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-09-15,23,126.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96900,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-09-15,23,132.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96901,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-10-15,23,194.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96902,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-10-15,23,198.0,Condalia hookeri,Tree,Tree cover,84,train,train
96903,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-10-15,23,262.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96904,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-10-15,23,147.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96905,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-10-15,23,153.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96906,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-12-17,23,155.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96907,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-12-17,23,183.0,Condalia hookeri,Tree,Tree cover,84,train,train
96908,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-12-17,23,51.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96909,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-12-17,23,136.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96910,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2018-12-17,23,112.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96911,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-01-15,23,161.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96912,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-01-15,23,174.0,Condalia hookeri,Tree,Tree cover,84,test,train
96913,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-01-15,23,92.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96914,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-01-15,23,141.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96915,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-01-15,23,116.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96916,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-02-15,23,202.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96917,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-02-15,23,156.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96918,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-02-15,23,210.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96919,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-02-15,23,132.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96920,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-03-15,23,192.0,Aloysia gratissima,Shrub,Tree cover,84,test,train
96921,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-03-15,23,247.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96922,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-03-15,23,233.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96923,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-03-15,23,316.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96924,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-03-15,23,249.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96925,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-04-15,23,176.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96926,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-04-15,23,196.0,Condalia hookeri,Tree,Tree cover,84,train,train
96927,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-04-15,23,234.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96928,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-04-15,23,204.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96929,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-04-15,23,164.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96930,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-05-15,23,182.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96931,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-05-15,23,167.0,Condalia hookeri,Tree,Tree cover,84,train,train
96932,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-05-15,23,250.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96933,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-05-15,23,153.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96934,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-05-15,23,142.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96935,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-06-15,23,119.0,Aloysia gratissima,Shrub,Tree cover,84,test,train
96936,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-06-15,23,192.0,Condalia hookeri,Tree,Tree cover,84,train,train
96937,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-06-15,23,156.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96938,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-06-15,23,125.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96939,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-08-15,23,30.0,Aloysia gratissima,Shrub,Tree cover,84,test,train
96940,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-08-15,23,135.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96941,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-08-15,23,127.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96942,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-08-15,23,137.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96943,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-08-15,23,110.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96944,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-09-15,23,30.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96945,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-09-15,23,166.0,Condalia hookeri,Tree,Tree cover,84,train,train
96946,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-09-15,23,237.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96947,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-09-15,23,136.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96948,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-09-15,23,125.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96949,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-10-15,23,30.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96950,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-10-15,23,132.0,Condalia hookeri,Tree,Tree cover,84,train,train
96951,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-10-15,23,73.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96952,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-10-15,23,122.0,Prosopis glandulosa,Tree,Tree cover,84,test,train
96953,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-10-15,23,80.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96954,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-12-15,23,154.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96955,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-12-15,23,123.0,Condalia hookeri,Tree,Tree cover,84,test,train
96956,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-12-15,23,67.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96957,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-12-15,23,114.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96958,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2019-12-15,23,156.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96959,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-01-15,23,133.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96960,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-01-15,23,139.0,Condalia hookeri,Tree,Tree cover,84,test,train
96961,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-01-15,23,174.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96962,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-01-15,23,143.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96963,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-01-15,23,161.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,test,train
96964,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-03-15,23,71.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96965,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-03-15,23,150.0,Condalia hookeri,Tree,Tree cover,84,test,train
96966,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-03-15,23,30.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96967,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-03-15,23,198.0,Prosopis glandulosa,Tree,Tree cover,84,validation,train
96968,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-03-15,23,105.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96969,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-04-15,23,177.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96970,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-04-15,23,208.0,Condalia hookeri,Tree,Tree cover,84,validation,train
96971,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-04-15,23,298.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96972,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-04-15,23,168.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96973,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-04-15,23,188.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96974,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-05-15,23,217.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96975,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-05-15,23,181.0,Condalia hookeri,Tree,Tree cover,84,train,train
96976,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-05-15,23,215.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96977,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-05-15,23,140.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96978,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-05-15,23,172.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,validation,train
96979,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-06-15,23,129.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96980,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-06-15,23,150.0,Condalia hookeri,Tree,Tree cover,84,train,train
96981,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-06-15,23,133.0,Pennisetum ciliare,Grass,Tree cover,84,validation,train
96982,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-06-15,23,132.0,Prosopis glandulosa,Tree,Tree cover,84,test,train
96983,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-06-15,23,150.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96984,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-07-15,23,81.0,Aloysia gratissima,Shrub,Tree cover,84,test,train
96985,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-07-15,23,144.0,Condalia hookeri,Tree,Tree cover,84,train,train
96986,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-07-15,23,82.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96987,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-07-15,23,128.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96988,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-07-15,23,90.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96989,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-09-15,23,283.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
96990,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-09-15,23,175.0,Condalia hookeri,Tree,Tree cover,84,train,train
96991,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-09-15,23,328.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
96992,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-09-15,23,125.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96993,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-09-15,23,158.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96994,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-10-15,23,200.0,Aloysia gratissima,Shrub,Tree cover,84,test,train
96995,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-10-15,23,138.0,Condalia hookeri,Tree,Tree cover,84,train,train
96996,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-10-15,23,230.0,Pennisetum ciliare,Grass,Tree cover,84,test,train
96997,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-10-15,23,129.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
96998,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2020-10-15,23,138.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
96999,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-09-15,23,269.0,Aloysia gratissima,Shrub,Tree cover,84,validation,train
97000,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-09-15,23,160.0,Condalia hookeri,Tree,Tree cover,84,train,train
97001,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-09-15,23,170.0,Pennisetum ciliare,Grass,Tree cover,84,train,train
97002,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-09-15,23,141.0,Prosopis glandulosa,Tree,Tree cover,84,train,train
97003,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-09-15,23,154.0,Zanthoxylum fagara (L.) Sarg.,Tree,Tree cover,84,train,train
97004,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-10-15,23,163.0,Aloysia gratissima,Shrub,Tree cover,84,train,train
97005,Jolly,COPL_Jim Wells_TX,USA,Texas,27.645,-98.2,2021-10-15,23,137.0,Condalia hookeri,Tree,Tree cover,84,test,train
